transaction_id,amount,transaction_hour,merchant_category,device_type,location,failed_attempts,account_age_days,is_fraud,iqr_anomaly
TXN007009,746.87,1,Bills,iOS,Bangalore,0,112,0,1
TXN007010,839.16,13,Other,iOS,Mumbai,0,862,0,1
TXN007011,210.54,9,Entertainment,Android,Bangalore,0,2419,0,0
TXN007012,154.26,17,Other,Android,Mumbai,0,176,0,0
TXN007013,423.0,17,Bills,iOS,Mumbai,0,1015,0,0
TXN007014,357.27,17,Shopping,Web,Hyderabad,2,2412,0,0
TXN007015,102.42,15,Shopping,Android,Mumbai,3,2870,0,0
TXN007016,241.24,19,Travel,iOS,Hyderabad,0,2756,0,0
TXN007017,142.29,4,Other,iOS,Pune,0,1821,0,0
TXN007018,53.27,19,Bills,iOS,Delhi,0,2300,0,0
TXN007019,698.23,4,Entertainment,iOS,Mumbai,2,635,0,0
TXN007020,158.58,19,Travel,Android,Bangalore,0,277,0,0
TXN007021,1734.46,22,Other,iOS,Hyderabad,0,493,0,1
TXN007022,21.1,9,Travel,iOS,Delhi,1,2501,0,0
TXN007023,76.09,16,Other,iOS,Pune,1,1321,0,0
TXN007024,154.34,12,Shopping,iOS,Delhi,0,889,0,0
TXN007025,581.06,16,Entertainment,Android,Mumbai,1,1635,0,0
TXN007026,239.69,17,Bills,Web,Bangalore,1,711,1,0
TXN007027,215.42,12,Shopping,iOS,Mumbai,2,427,0,0
TXN007028,38.37,16,Travel,iOS,Chennai,1,2338,0,0
TXN007029,37.03,14,Food,Web,Delhi,0,1473,0,0
TXN007030,218.55,11,Travel,Web,Chennai,0,1496,0,0
TXN007031,28.88,9,Food,iOS,Chennai,0,470,0,0
TXN007032,78.39,12,Other,iOS,Hyderabad,1,1881,0,0
TXN007033,270.72,10,Shopping,Android,Chennai,0,1020,1,0
TXN007034,45.66,2,Other,Android,Delhi,0,619,0,0
TXN007035,1018.85,21,Bills,Android,Delhi,0,1021,0,1
TXN007036,644.66,9,Entertainment,Android,Bangalore,0,2040,0,0
TXN007037,22.52,10,Food,iOS,Mumbai,0,1758,0,0
TXN007038,48.48,5,Entertainment,Android,Bangalore,0,2958,0,0
TXN007039,9.56,0,Other,Web,Bangalore,0,337,0,0
TXN007040,58.03,5,Shopping,iOS,Mumbai,3,2726,0,0
TXN007041,372.29,4,Shopping,Android,Delhi,0,173,0,0
TXN007042,90.32,6,Other,Android,Hyderabad,0,359,0,0
TXN007043,258.0,21,Other,Android,Chennai,1,1934,0,0
TXN007044,23.88,11,Shopping,iOS,Hyderabad,0,813,0,0
TXN007045,386.67,11,Bills,Android,Chennai,1,1019,0,0
TXN007046,76.24,6,Food,iOS,Mumbai,3,2384,0,0
TXN007047,150.6,1,Entertainment,iOS,Mumbai,0,2668,0,0
TXN007048,132.76,0,Travel,iOS,Bangalore,0,2904,0,0
TXN007049,32.27,22,Other,Android,Pune,0,1924,0,0
TXN007050,37.2,17,Other,Android,Pune,0,2533,0,0
TXN007051,474.07,11,Shopping,Android,Mumbai,0,2081,0,0
TXN007052,239.56,6,Entertainment,Android,Chennai,0,1439,0,0
TXN007053,523.25,18,Entertainment,iOS,Pune,0,534,1,0
TXN007054,219.11,21,Bills,Android,Hyderabad,0,215,0,0
TXN007055,176.19,2,Food,Android,Hyderabad,2,2947,0,0
TXN007056,18.7,9,Bills,Android,Hyderabad,0,1115,0,0
TXN007057,107.29,10,Bills,iOS,Pune,0,1334,0,0
TXN007058,143.62,4,Entertainment,Android,Hyderabad,0,1688,0,0
TXN007059,1546.47,1,Food,Android,Bangalore,0,1887,1,1
TXN007060,338.44,7,Food,iOS,Pune,0,2817,0,0
TXN007061,937.55,13,Food,Android,Hyderabad,1,899,0,1
TXN007062,304.01,7,Shopping,Android,Chennai,0,2439,0,0
TXN007063,63.21,22,Food,Android,Bangalore,2,2260,0,0
TXN007064,170.81,5,Entertainment,Web,Bangalore,0,1035,0,0
TXN007065,197.05,0,Shopping,Android,Pune,0,2208,0,0
TXN007066,48.09,23,Travel,Android,Bangalore,0,1995,0,0
TXN007067,93.57,0,Other,Web,Mumbai,1,1722,0,0
TXN007068,115.94,7,Bills,Android,Bangalore,0,2263,0,0
TXN007069,1019.17,10,Food,iOS,Chennai,1,819,0,1
TXN007070,12.22,17,Travel,Android,Pune,0,2955,0,0
TXN007071,630.8,23,Food,Android,Pune,0,2027,0,0
TXN007072,48.22,9,Bills,iOS,Hyderabad,0,1715,0,0
TXN007073,28.6,11,Entertainment,Web,Mumbai,1,2861,0,0
TXN007074,611.51,19,Entertainment,Android,Hyderabad,0,2045,0,0
TXN007075,357.19,22,Bills,iOS,Delhi,0,2241,0,0
TXN007076,668.76,15,Travel,iOS,Mumbai,3,2767,0,0
TXN007077,387.94,4,Shopping,Android,Chennai,0,740,0,0
TXN007078,1757.79,15,Other,iOS,Mumbai,0,628,0,1
TXN007079,290.17,23,Other,Android,Bangalore,0,1232,0,0
TXN007080,123.01,11,Other,Android,Mumbai,0,1699,0,0
TXN007081,223.97,5,Shopping,Android,Bangalore,0,694,0,0
TXN007082,659.95,4,Food,iOS,Hyderabad,0,82,1,0
TXN007083,58.25,0,Bills,Android,Mumbai,0,1807,1,0
TXN007084,67.88,18,Bills,iOS,Mumbai,0,2912,0,0
TXN007085,102.44,9,Shopping,Android,Chennai,1,1340,0,0
TXN007086,11.88,13,Travel,Android,Delhi,0,1436,0,0
TXN007087,175.16,20,Other,iOS,Mumbai,0,608,0,0
TXN007088,15.44,2,Bills,iOS,Hyderabad,1,1390,0,0
TXN007089,158.17,5,Entertainment,Android,Bangalore,0,1236,0,0
TXN007090,419.2,4,Entertainment,Android,Hyderabad,0,2308,0,0
TXN007091,83.74,16,Bills,Web,Pune,0,2466,0,0
TXN007092,1110.47,17,Other,Android,Pune,0,2470,0,1
TXN007093,25.72,11,Other,iOS,Chennai,0,1338,0,0
TXN007094,619.87,4,Other,iOS,Pune,0,1216,0,0
TXN007095,333.67,8,Travel,iOS,Mumbai,0,1157,0,0
TXN007096,18.93,11,Entertainment,Web,Delhi,0,2049,0,0
TXN007097,3838.95,19,Travel,iOS,Delhi,0,2383,0,1
TXN007098,137.48,8,Shopping,Android,Mumbai,0,1324,0,0
TXN007099,51.78,2,Food,Android,Delhi,0,1594,1,0
TXN007100,27.43,0,Other,Android,Hyderabad,1,438,0,0
TXN007101,113.97,21,Shopping,Android,Bangalore,0,1128,0,0
TXN007102,127.37,14,Food,Web,Mumbai,0,1538,0,0
TXN007103,167.87,9,Entertainment,Android,Pune,0,1366,0,0
TXN007104,103.82,13,Food,iOS,Bangalore,1,141,0,0
TXN007105,317.31,6,Food,iOS,Delhi,1,1301,1,0
TXN007106,93.21,3,Bills,iOS,Chennai,1,1872,0,0
TXN007107,14.56,4,Food,iOS,Bangalore,0,2913,0,0
TXN007108,124.06,19,Bills,iOS,Chennai,0,2969,0,0
TXN007109,8.66,15,Food,Android,Hyderabad,0,2835,0,0
TXN007110,226.9,2,Bills,iOS,Chennai,0,520,0,0
TXN007111,45.83,16,Entertainment,Android,Bangalore,1,1623,0,0
TXN007112,180.55,12,Entertainment,Web,Bangalore,0,1705,0,0
TXN007113,718.3,5,Food,Android,Mumbai,0,2557,0,0
TXN007114,47.54,4,Travel,Android,Pune,0,354,0,0
TXN007115,530.33,15,Entertainment,Android,Chennai,1,2562,0,0
TXN007116,88.23,10,Shopping,iOS,Hyderabad,0,2498,0,0
TXN007117,1216.62,16,Shopping,iOS,Mumbai,0,1462,0,1
TXN007118,95.76,4,Bills,Android,Mumbai,1,1889,0,0
TXN007119,54.13,5,Travel,Android,Hyderabad,0,1461,0,0
TXN007120,338.55,9,Other,Android,Mumbai,1,833,0,0
TXN007121,87.97,20,Bills,Android,Hyderabad,2,2839,0,0
TXN007122,54.07,0,Food,Android,Delhi,0,2207,0,0
TXN007123,83.65,20,Entertainment,Android,Mumbai,0,1856,0,0
TXN007124,140.68,9,Travel,iOS,Bangalore,1,1178,0,0
TXN007125,742.94,16,Bills,Android,Delhi,0,313,0,1
TXN007126,14.57,2,Bills,Web,Mumbai,1,2265,0,0
TXN007127,152.58,1,Shopping,Android,Hyderabad,1,2515,0,0
TXN007128,314.15,16,Food,iOS,Delhi,0,1947,0,0
TXN007129,187.19,3,Bills,iOS,Pune,0,901,0,0
TXN007130,714.68,1,Shopping,Android,Delhi,0,73,1,0
TXN007131,135.75,4,Travel,Android,Bangalore,2,1058,0,0
TXN007132,118.93,9,Bills,Android,Mumbai,0,898,0,0
TXN007133,302.11,0,Other,Android,Mumbai,0,2453,0,0
TXN007134,167.2,0,Other,Android,Hyderabad,0,2252,0,0
TXN007135,92.9,3,Shopping,Android,Delhi,1,1212,0,0
TXN007136,275.72,6,Other,Android,Bangalore,0,2106,1,0
TXN007137,67.83,13,Food,Android,Hyderabad,0,2464,0,0
TXN007138,71.28,13,Entertainment,Android,Pune,1,636,0,0
TXN007139,78.76,17,Other,Android,Hyderabad,0,31,0,0
TXN007140,752.71,1,Travel,Android,Bangalore,0,2412,0,1
TXN007141,3.11,0,Bills,iOS,Mumbai,0,2538,0,0
TXN007142,238.58,20,Shopping,iOS,Bangalore,1,2133,0,0
TXN007143,154.64,21,Bills,Web,Mumbai,0,2825,1,0
TXN007144,19.75,15,Entertainment,Android,Chennai,0,427,0,0
TXN007145,215.22,21,Bills,Android,Delhi,0,1580,0,0
TXN007146,262.67,17,Bills,Android,Bangalore,0,626,0,0
TXN007147,301.14,15,Shopping,Android,Pune,0,2969,1,0
TXN007148,6.16,22,Entertainment,iOS,Pune,1,2451,0,0
TXN007149,764.84,21,Travel,Android,Hyderabad,3,1819,0,1
TXN007150,61.23,23,Shopping,iOS,Mumbai,1,1814,0,0
TXN007151,338.28,5,Entertainment,iOS,Delhi,0,844,0,0
TXN007152,361.15,9,Entertainment,Web,Pune,1,1585,0,0
TXN007153,51.83,1,Bills,Android,Delhi,0,2201,0,0
TXN007154,327.85,6,Food,Android,Bangalore,1,687,0,0
TXN007155,93.45,20,Food,Android,Hyderabad,2,259,0,0
TXN007156,12.36,16,Travel,Android,Pune,0,1388,0,0
TXN007157,602.62,2,Bills,Web,Bangalore,1,602,0,0
TXN007158,58.55,19,Food,Android,Hyderabad,0,2198,0,0
TXN007159,53.23,11,Shopping,iOS,Chennai,0,1769,0,0
TXN007160,91.5,1,Travel,Android,Bangalore,0,1535,0,0
TXN007161,205.75,6,Bills,Android,Mumbai,0,546,0,0
TXN007162,138.56,16,Other,Android,Bangalore,0,343,0,0
TXN007163,286.48,18,Shopping,Android,Bangalore,0,1390,0,0
TXN007164,29.74,11,Food,iOS,Pune,0,2154,0,0
TXN007165,60.89,8,Food,Web,Chennai,0,857,0,0
TXN007166,129.13,13,Food,iOS,Pune,0,1706,0,0
TXN007167,1447.31,1,Food,Android,Chennai,1,2177,1,1
TXN007168,129.47,20,Entertainment,Android,Pune,0,325,0,0
TXN007169,545.81,3,Other,iOS,Bangalore,1,1490,0,0
TXN007170,155.44,18,Travel,Android,Hyderabad,0,2784,0,0
TXN007171,83.06,20,Travel,Web,Chennai,0,1704,0,0
TXN007172,110.38,15,Food,Android,Chennai,1,2600,0,0
TXN007173,121.26,21,Travel,Android,Hyderabad,0,807,0,0
TXN007174,306.24,16,Other,Android,Delhi,0,1593,0,0
TXN007175,772.42,1,Shopping,Web,Chennai,1,1172,0,1
TXN007176,228.52,16,Shopping,Android,Chennai,1,424,0,0
TXN007177,616.77,18,Travel,Android,Hyderabad,1,1550,0,0
TXN007178,46.63,7,Food,Android,Hyderabad,0,1302,0,0
TXN007179,90.24,23,Bills,iOS,Bangalore,3,1060,0,0
TXN007180,62.23,19,Other,Android,Bangalore,1,1466,0,0
TXN007181,216.44,5,Food,iOS,Delhi,0,990,0,0
TXN007182,96.47,11,Entertainment,Web,Delhi,1,684,0,0
TXN007183,356.28,22,Bills,Web,Delhi,0,1505,0,0
TXN007184,48.56,17,Other,Android,Mumbai,0,2644,0,0
TXN007185,156.28,1,Entertainment,iOS,Hyderabad,0,1952,0,0
TXN007186,338.4,18,Travel,Android,Chennai,0,1945,0,0
TXN007187,12.45,23,Entertainment,iOS,Hyderabad,0,32,0,0
TXN007188,1893.07,9,Travel,iOS,Hyderabad,0,442,0,1
TXN007189,105.66,2,Entertainment,Android,Delhi,0,49,1,0
TXN007190,13.07,11,Bills,iOS,Hyderabad,1,474,0,0
TXN007191,179.42,15,Entertainment,iOS,Mumbai,0,2304,0,0
TXN007192,154.49,11,Food,Android,Pune,0,1399,0,0
TXN007193,134.52,7,Travel,iOS,Chennai,0,1783,0,0
TXN007194,487.57,4,Shopping,Android,Pune,0,2754,0,0
TXN007195,363.92,10,Entertainment,Android,Delhi,0,1104,0,0
TXN007196,212.18,9,Travel,Android,Bangalore,0,2450,0,0
TXN007197,254.73,2,Shopping,Web,Pune,1,2759,0,0
TXN007198,130.94,22,Travel,Android,Chennai,0,998,0,0
TXN007199,1249.61,8,Travel,iOS,Pune,0,382,0,1
TXN007200,25.15,11,Shopping,iOS,Bangalore,0,507,1,0
TXN007201,175.49,5,Shopping,iOS,Bangalore,0,2321,0,0
TXN007202,160.46,18,Bills,iOS,Hyderabad,0,1610,0,0
TXN007203,393.84,15,Other,Android,Chennai,0,756,0,0
TXN007204,53.91,20,Entertainment,iOS,Mumbai,2,437,0,0
TXN007205,18.31,22,Entertainment,Android,Hyderabad,0,2130,1,0
TXN007206,179.14,23,Travel,iOS,Bangalore,1,1095,0,0
TXN007207,207.99,13,Food,Android,Pune,1,2958,0,0
TXN007208,886.71,3,Food,Android,Chennai,1,882,0,1
TXN007209,32.32,17,Other,Web,Hyderabad,0,1380,0,0
TXN007210,593.26,9,Travel,Android,Chennai,1,2486,0,0
TXN007211,2542.49,17,Bills,Android,Pune,0,1568,0,1
TXN007212,94.32,11,Shopping,Android,Delhi,1,402,0,0
TXN007213,31.53,18,Travel,Android,Mumbai,2,2632,0,0
TXN007214,91.07,7,Entertainment,Android,Mumbai,0,1519,0,0
TXN007215,150.93,0,Food,iOS,Mumbai,0,931,0,0
TXN007216,291.94,13,Food,Web,Bangalore,1,2897,0,0
TXN007217,72.99,22,Food,Android,Bangalore,0,2602,0,0
TXN007218,959.33,5,Bills,Android,Mumbai,0,1503,0,1
TXN007219,38.96,13,Entertainment,iOS,Chennai,0,1677,0,0
TXN007220,18.41,1,Bills,Android,Delhi,0,1052,0,0
TXN007221,560.06,8,Shopping,Web,Bangalore,1,1157,0,0
TXN007222,9.68,11,Travel,Android,Pune,1,2252,0,0
TXN007223,116.17,4,Travel,Android,Hyderabad,0,990,0,0
TXN007224,6255.51,1,Food,Android,Hyderabad,0,351,1,1
TXN007225,146.28,18,Food,iOS,Bangalore,1,1121,0,0
TXN007226,38.67,6,Shopping,iOS,Mumbai,0,1578,0,0
TXN007227,138.54,6,Bills,Android,Chennai,0,2875,0,0
TXN007228,139.64,9,Other,Android,Delhi,1,2569,0,0
TXN007229,179.97,16,Other,Web,Hyderabad,1,2409,0,0
TXN007230,328.56,13,Other,iOS,Bangalore,0,1726,0,0
TXN007231,42.65,10,Entertainment,Android,Chennai,0,1731,0,0
TXN007232,1124.46,19,Shopping,iOS,Mumbai,0,2957,0,1
TXN007233,199.17,5,Travel,iOS,Delhi,0,2943,0,0
TXN007234,355.01,7,Travel,Android,Delhi,0,800,1,0
TXN007235,69.84,18,Bills,Android,Hyderabad,0,2918,0,0
TXN007236,694.82,18,Shopping,iOS,Hyderabad,2,2276,0,0
TXN007237,109.02,23,Entertainment,Android,Pune,0,1697,0,0
TXN007238,207.07,23,Shopping,iOS,Bangalore,0,1145,0,0
TXN007239,48.44,23,Shopping,Android,Delhi,0,519,0,0
TXN007240,44.87,16,Bills,iOS,Mumbai,0,2621,0,0
TXN007241,338.95,23,Entertainment,Android,Mumbai,0,65,0,0
TXN007242,87.15,23,Other,Android,Bangalore,0,1335,0,0
TXN007243,53.27,17,Travel,Android,Delhi,0,2933,0,0
TXN007244,68.59,11,Food,Android,Hyderabad,0,2728,0,0
TXN007245,343.35,8,Other,Android,Pune,2,2870,0,0
TXN007246,69.77,22,Entertainment,Android,Mumbai,0,2924,0,0
TXN007247,128.87,23,Travel,Web,Chennai,1,202,0,0
TXN007248,151.11,15,Other,iOS,Bangalore,2,1729,0,0
TXN007249,14.87,17,Bills,iOS,Mumbai,0,2691,0,0
TXN007250,25.4,15,Entertainment,Android,Chennai,0,319,0,0
TXN007251,222.19,15,Entertainment,Android,Chennai,0,2365,0,0
TXN007252,61.29,3,Travel,Android,Mumbai,1,694,0,0
TXN007253,527.46,22,Travel,iOS,Bangalore,0,2528,1,0
TXN007254,473.51,21,Shopping,Android,Chennai,0,2065,0,0
TXN007255,351.78,6,Shopping,iOS,Chennai,0,150,0,0
TXN007256,1317.81,0,Entertainment,Android,Delhi,0,1110,0,1
TXN007257,134.33,23,Food,Web,Pune,1,136,0,0
TXN007258,323.33,22,Bills,Android,Pune,0,2316,0,0
TXN007259,73.61,19,Travel,Android,Pune,1,1466,0,0
TXN007260,2815.36,0,Shopping,iOS,Delhi,0,50,1,1
TXN007261,1604.17,7,Bills,Web,Pune,1,1638,0,1
TXN007262,150.54,22,Other,iOS,Delhi,1,882,0,0
TXN007263,236.02,7,Other,Android,Chennai,0,1971,0,0
TXN007264,758.36,9,Entertainment,Android,Chennai,1,2088,0,1
TXN007265,124.39,0,Travel,Web,Bangalore,0,2431,0,0
TXN007266,67.49,20,Other,Android,Hyderabad,0,2027,0,0
TXN007267,423.6,20,Travel,Android,Delhi,0,1862,0,0
TXN007268,163.06,13,Shopping,iOS,Pune,0,2163,0,0
TXN007269,184.86,13,Other,iOS,Hyderabad,0,1974,0,0
TXN007270,54.54,9,Food,iOS,Delhi,0,685,1,0
TXN007271,18.89,18,Other,Web,Pune,0,1247,0,0
TXN007272,197.03,15,Travel,Android,Delhi,1,2953,0,0
TXN007273,439.64,8,Food,Android,Pune,1,1039,1,0
TXN007274,113.19,19,Bills,iOS,Bangalore,1,1891,0,0
TXN007275,831.9,15,Other,iOS,Bangalore,0,2751,0,1
TXN007276,63.77,19,Travel,iOS,Mumbai,1,2379,0,0
TXN007277,41.86,7,Other,Web,Delhi,0,1101,0,0
TXN007278,136.91,6,Other,Android,Delhi,0,2823,0,0
TXN007279,134.41,10,Travel,Android,Delhi,0,1346,0,0
TXN007280,373.89,20,Food,Android,Bangalore,2,1075,0,0
TXN007281,58.56,5,Shopping,iOS,Pune,0,2724,0,0
TXN007282,766.41,14,Other,Android,Delhi,0,2252,0,1
TXN007283,1572.31,18,Entertainment,iOS,Mumbai,0,1934,0,1
TXN007284,141.6,13,Bills,Android,Chennai,0,2063,0,0
TXN007285,664.91,14,Travel,Android,Mumbai,1,46,0,0
TXN007286,41.77,5,Other,Android,Pune,1,2473,0,0
TXN007287,539.3,23,Shopping,iOS,Chennai,1,739,0,0
TXN007288,521.51,9,Travel,Android,Bangalore,0,232,0,0
TXN007289,418.27,13,Other,iOS,Pune,1,262,0,0
TXN007290,145.67,15,Bills,Android,Hyderabad,0,816,0,0
TXN007291,4.28,12,Entertainment,Android,Pune,0,1049,0,0
TXN007292,68.71,10,Travel,Android,Bangalore,0,700,1,0
TXN007293,70.03,2,Other,iOS,Hyderabad,0,1168,0,0
TXN007294,45.88,7,Food,Android,Chennai,0,799,0,0
TXN007295,171.86,2,Shopping,Web,Hyderabad,0,1802,0,0
TXN007296,89.77,1,Entertainment,Android,Chennai,0,125,0,0
TXN007297,55.17,20,Travel,Android,Pune,2,669,0,0
TXN007298,41.66,13,Other,Android,Hyderabad,1,303,0,0
TXN007299,62.89,19,Entertainment,Android,Chennai,0,2900,0,0
TXN007300,570.09,20,Food,iOS,Pune,0,1429,0,0
TXN007301,67.14,21,Travel,iOS,Hyderabad,2,1387,0,0
TXN007302,80.0,14,Entertainment,iOS,Chennai,0,2667,0,0
TXN007303,85.8,2,Travel,Android,Mumbai,0,2050,0,0
TXN007304,222.92,0,Travel,Android,Delhi,0,2426,0,0
TXN007305,256.6,14,Entertainment,Android,Mumbai,1,831,0,0
TXN007306,3.84,19,Travel,Android,Bangalore,0,2253,0,0
TXN007307,505.71,21,Food,Android,Hyderabad,0,2440,1,0
TXN007308,831.84,1,Entertainment,Web,Pune,0,1973,1,1
TXN007309,42.09,17,Other,iOS,Chennai,0,2122,0,0
TXN007310,46.21,0,Entertainment,iOS,Mumbai,0,1432,1,0
TXN007311,86.46,8,Food,Android,Mumbai,2,1914,0,0
TXN007312,59.91,2,Food,Android,Pune,0,935,0,0
TXN007313,194.17,1,Food,Android,Chennai,0,459,0,0
TXN007314,14.36,3,Other,Android,Hyderabad,0,705,0,0
TXN007315,38.8,15,Other,iOS,Pune,0,1663,0,0
TXN007316,941.09,21,Travel,Android,Bangalore,2,1360,0,1
TXN007317,48.72,0,Travel,iOS,Bangalore,0,2493,0,0
TXN007318,659.92,8,Bills,Web,Pune,0,1296,0,0
TXN007319,227.33,7,Travel,Android,Bangalore,2,1708,0,0
TXN007320,16.93,5,Food,iOS,Chennai,0,166,0,0
TXN007321,318.11,19,Bills,iOS,Mumbai,0,1111,0,0
TXN007322,128.87,17,Food,Android,Pune,0,961,0,0
TXN007323,85.92,15,Shopping,Web,Bangalore,0,1971,0,0
TXN007324,199.13,7,Other,Android,Mumbai,0,2858,1,0
TXN007325,262.32,22,Entertainment,iOS,Pune,0,198,0,0
TXN007326,346.93,3,Shopping,Android,Bangalore,0,2697,0,0
TXN007327,610.27,2,Other,Android,Bangalore,1,491,0,0
TXN007328,242.2,14,Other,Android,Pune,0,439,1,0
TXN007329,28.48,5,Food,iOS,Hyderabad,0,585,0,0
TXN007330,84.07,0,Travel,Android,Chennai,0,2550,0,0
TXN007331,5072.85,17,Entertainment,Android,Hyderabad,0,627,0,1
TXN007332,354.03,22,Travel,Android,Mumbai,0,2875,0,0
TXN007333,2548.21,10,Travel,Android,Mumbai,0,2666,0,1
TXN007334,791.97,2,Entertainment,iOS,Pune,0,1295,0,1
TXN007335,198.38,12,Entertainment,iOS,Chennai,0,253,1,0
TXN007336,213.08,16,Shopping,iOS,Bangalore,0,855,0,0
TXN007337,142.04,17,Food,iOS,Chennai,1,1904,0,0
TXN007338,18.44,13,Travel,Web,Bangalore,0,1728,0,0
TXN007339,151.66,6,Food,iOS,Delhi,1,2199,0,0
TXN007340,634.48,6,Food,Web,Delhi,0,1561,1,0
TXN007341,72.27,13,Bills,Android,Chennai,0,1752,0,0
TXN007342,243.31,23,Shopping,Android,Delhi,1,273,0,0
TXN007343,412.37,14,Travel,Web,Delhi,0,2298,0,0
TXN007344,49.82,11,Other,iOS,Mumbai,0,64,0,0
TXN007345,86.35,11,Entertainment,iOS,Bangalore,0,1220,0,0
TXN007346,43.75,7,Entertainment,Android,Pune,0,1387,0,0
TXN007347,55.33,15,Food,iOS,Delhi,1,2809,1,0
TXN007348,31.65,8,Shopping,iOS,Hyderabad,1,1118,0,0
TXN007349,50.37,1,Shopping,Android,Mumbai,0,1163,0,0
TXN007350,815.13,13,Travel,Android,Bangalore,0,882,0,1
TXN007351,49.47,23,Travel,Android,Mumbai,0,2488,0,0
TXN007352,172.73,23,Food,Web,Hyderabad,0,1011,1,0
TXN007353,81.17,15,Food,iOS,Pune,1,1448,1,0
TXN007354,610.72,4,Food,Web,Bangalore,0,38,1,0
TXN007355,715.8,4,Bills,Android,Chennai,0,935,0,0
TXN007356,418.59,19,Shopping,Web,Chennai,0,142,0,0
TXN007357,214.3,20,Food,Android,Mumbai,0,971,0,0
TXN007358,112.47,17,Shopping,Android,Pune,0,1372,0,0
TXN007359,35.51,17,Other,Android,Chennai,0,1486,0,0
TXN007360,1528.79,4,Entertainment,Web,Bangalore,0,795,1,1
TXN007361,59.64,10,Entertainment,Android,Hyderabad,0,260,1,0
TXN007362,329.1,12,Shopping,Android,Hyderabad,0,1533,0,0
TXN007363,529.26,2,Other,Android,Chennai,0,541,0,0
TXN007364,76.22,16,Entertainment,Android,Delhi,0,709,1,0
TXN007365,515.75,17,Entertainment,iOS,Delhi,0,1744,0,0
TXN007366,371.32,13,Entertainment,Android,Pune,0,1954,0,0
TXN007367,1180.34,11,Travel,iOS,Delhi,1,2492,0,1
TXN007368,84.5,13,Other,Web,Chennai,0,1956,0,0
TXN007369,31.72,17,Travel,Android,Chennai,0,970,0,0
TXN007370,80.92,19,Shopping,iOS,Chennai,0,2124,1,0
TXN007371,190.69,1,Shopping,Android,Bangalore,1,1846,0,0
TXN007372,159.15,6,Bills,Web,Delhi,1,1138,0,0
TXN007373,92.56,14,Travel,Android,Mumbai,3,2508,1,0
TXN007374,15.01,9,Shopping,iOS,Pune,1,2170,0,0
TXN007375,261.02,14,Travel,iOS,Bangalore,0,188,1,0
TXN007376,1582.58,16,Bills,Android,Pune,0,1617,0,1
TXN007377,259.07,10,Shopping,Android,Pune,2,924,0,0
TXN007378,308.27,1,Shopping,Android,Bangalore,0,1825,0,0
TXN007379,294.99,20,Shopping,Android,Chennai,0,147,0,0
TXN007380,239.0,17,Shopping,iOS,Chennai,0,2054,0,0
TXN007381,453.96,3,Food,Web,Bangalore,0,186,0,0
TXN007382,238.52,8,Other,iOS,Chennai,0,286,0,0
TXN007383,101.98,16,Other,Android,Delhi,0,1889,0,0
TXN007384,57.1,16,Travel,Android,Bangalore,1,2076,0,0
TXN007385,110.08,16,Travel,Android,Pune,0,2545,0,0
TXN007386,216.36,15,Travel,Android,Bangalore,0,2776,0,0
TXN007387,101.57,19,Bills,Web,Bangalore,2,2843,0,0
TXN007388,216.42,7,Food,iOS,Chennai,0,450,0,0
TXN007389,251.38,22,Travel,Android,Bangalore,0,407,0,0
TXN007390,403.35,14,Travel,Android,Mumbai,0,1301,0,0
TXN007391,691.84,0,Shopping,iOS,Mumbai,0,2452,0,0
TXN007392,162.98,18,Shopping,iOS,Delhi,0,541,0,0
TXN007393,30.9,14,Shopping,iOS,Bangalore,0,2719,0,0
TXN007394,98.09,8,Travel,iOS,Bangalore,2,1074,0,0
TXN007395,156.47,4,Shopping,Android,Pune,0,826,0,0
TXN007396,16.4,15,Travel,Web,Chennai,0,1129,0,0
TXN007397,785.56,12,Bills,Android,Pune,0,1391,0,1
TXN007398,176.07,15,Bills,Android,Hyderabad,1,2499,1,0
TXN007399,234.54,21,Entertainment,Web,Pune,1,1734,1,0
TXN007400,764.05,10,Food,Android,Hyderabad,0,819,0,1
TXN007401,69.67,12,Shopping,Android,Bangalore,0,513,0,0
TXN007402,295.55,5,Other,Android,Delhi,0,2503,0,0
TXN007403,130.08,19,Shopping,iOS,Mumbai,0,2217,0,0
TXN007404,119.0,16,Food,Android,Bangalore,0,498,0,0
TXN007405,58.75,4,Food,Android,Bangalore,0,2597,0,0
TXN007406,1095.23,16,Entertainment,Android,Delhi,0,2902,0,1
TXN007407,94.58,0,Food,iOS,Delhi,1,1234,0,0
TXN007408,343.56,4,Travel,Android,Hyderabad,0,233,0,0
TXN007409,15.64,4,Shopping,iOS,Bangalore,0,782,0,0
TXN007410,611.54,6,Food,Android,Bangalore,0,1330,0,0
TXN007411,524.61,15,Travel,iOS,Chennai,0,592,0,0
TXN007412,166.82,17,Food,Android,Mumbai,0,2980,0,0
TXN007413,113.03,5,Other,iOS,Chennai,2,2801,0,0
TXN007414,239.85,1,Travel,iOS,Chennai,0,454,0,0
TXN007415,2313.57,12,Bills,Android,Mumbai,0,1881,0,1
TXN007416,17.89,9,Travel,iOS,Bangalore,0,1609,0,0
TXN007417,379.34,20,Entertainment,iOS,Hyderabad,1,1386,0,0
TXN007418,49.7,19,Travel,Android,Mumbai,0,1736,0,0
TXN007419,144.91,10,Food,iOS,Delhi,0,90,0,0
TXN007420,110.23,20,Bills,iOS,Bangalore,1,869,0,0
